Place,Location,Area,Rooms,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Arganzuela,135,4,1,0,1,0,0,0,599000
Piso,Villa de Vallecas,143,3,1,1,1,1,1,0,310000
Dúplex,Chamberí,375,6,1,1,1,1,0,1,1550000
Piso,Tetuán,137,3,0,1,0,0,1,0,1200000
Piso,Carabanchel,73,3,0,1,0,0,0,0,175000
Piso,Carabanchel,70,2,0,0,1,0,0,0,365000
Piso,Chamberí,167,4,0,0,1,0,0,0,1100000
Piso,Ciudad Lineal,94,3,0,1,1,1,1,0,277737
Ático,Fuencarral,464,7,1,1,1,1,1,1,1139770
Piso,Vicálvaro,63,2,1,0,0,0,0,0,184290
Piso,Latina,101,4,0,0,0,1,0,1,235000
Dúplex,Salamanca,128,2,1,1,1,1,1,0,945000
Piso,Chamartín,291,5,1,0,0,0,0,0,1990000
Piso,Villaverde,87,3,0,0,1,0,0,0,150200
Piso,Carabanchel,50,1,0,0,0,0,0,0,155234
Piso,Hortaleza,131,3,1,1,1,1,1,1,589000
Piso,Puente de Vallecas,89,3,0,1,1,1,0,1,127000
Ático,Salamanca,58,1,1,1,1,1,0,1,345000
Piso,San Blas,55,1,1,1,1,1,0,0,235000
Piso,Carabanchel,100,3,1,1,0,0,0,1,186000
Piso,Centro,67,2,1,0,1,1,0,0,450000
Piso,Ciudad Lineal,63,3,0,1,0,1,0,1,220000
Piso,Latina,92,3,1,1,1,1,1,1,350000
Piso,Fuencarral,112,3,0,1,1,1,1,1,430000
Dúplex,Arganzuela,84,2,0,0,1,1,0,0,180000
Piso,Centro,98,3,0,0,0,1,0,0,245000
Ático,Tetuán,104,2,0,1,0,0,0,0,495000
Piso,Fuencarral,105,2,1,1,1,1,1,0,399000
Piso,Tetuán,52,1,1,1,0,1,0,0,190000
Piso,Latina,56,2,0,1,0,1,0,1,133000
Piso,Puente de Vallecas,118,4,0,0,1,0,0,0,305500
Piso,Carabanchel,119,3,1,1,1,1,1,1,280000
Piso,Villa de Vallecas,50,2,1,0,0,1,0,0,129900
Piso,Tetuán,194,4,1,1,1,1,0,1,820000
Piso,Hortaleza,107,2,0,1,0,1,1,0,575000
Piso,Ciudad Lineal,45,1,0,1,1,1,0,0,148000
Piso,Fuencarral,215,4,1,1,1,1,1,1,950000
Piso,Chamartín,150,3,1,1,1,1,0,1,1180000
Piso,Chamartín,20,1,0,0,1,0,0,0,175000
Piso,Carabanchel,77,3,0,1,1,1,0,0,141100
Piso,Moratalaz,104,3,0,1,1,1,0,1,188300
Piso,Chamartín,68,2,0,0,1,1,0,0,380000
Piso,Chamartín,165,5,0,1,1,1,1,1,1195000
Piso,Hortaleza,193,3,1,1,1,1,1,1,1130000
Piso,Chamartín,180,4,0,1,1,1,0,1,840000
Piso,Hortaleza,144,3,1,1,1,1,1,1,480000
Piso,Ciudad Lineal,186,4,1,1,1,1,1,1,1050000
Piso,Latina,270,3,0,0,1,0,0,0,222700
Piso,Tetuán,36,1,0,1,0,0,0,0,129000
Piso,Salamanca,106,3,1,1,1,1,0,0,388531
Dúplex,San Blas,96,1,1,1,1,1,1,1,199000
Piso,Chamberí,145,3,1,1,1,1,0,1,1400000
Piso,Moncloa,135,4,1,1,0,1,0,0,554000
Ático,Chamartín,223,4,1,0,1,1,1,1,1250000
Piso,Retiro,160,4,0,1,1,1,1,1,825000
Piso,Villaverde,48,2,0,0,1,0,0,0,109500
Piso,Carabanchel,72,1,0,1,0,0,0,0,170000
Piso,Centro,100,3,1,1,0,1,0,1,194900
Piso,Moratalaz,80,4,0,0,1,1,0,1,198000
Piso,Moncloa,150,3,0,0,1,1,0,0,660000
Piso,Ciudad Lineal,55,2,1,0,0,1,0,1,155000
Piso,Moncloa,285,5,0,1,1,1,0,1,1050000
Piso,Carabanchel,30,1,1,0,0,0,0,1,109000
Piso,Ciudad Lineal,106,3,1,1,1,1,1,1,415000
Ático,Chamartín,66,1,0,0,1,0,0,1,345000
Piso,Retiro,322,4,1,0,1,1,0,1,2800000
Piso,Carabanchel,94,3,0,0,0,0,0,1,135000
Piso,Chamartín,168,2,1,1,1,1,1,1,1500000
Piso,Latina,60,2,0,1,0,0,0,0,152000
Piso,Ciudad Lineal,58,1,0,1,1,1,0,1,126200
Piso,San Blas,119,2,0,1,1,1,1,1,450000
Piso,Centro,105,2,1,1,1,1,0,1,839000
Piso,San Blas,61,2,0,0,0,1,0,1,169000
Piso,Puente de Vallecas,103,3,0,1,1,1,0,1,155000
Piso,Chamartín,263,5,1,1,1,1,1,1,2300000
Piso,Salamanca,142,3,1,1,1,1,0,0,1250000
Piso,Centro,107,2,0,0,1,0,0,1,349000
Piso,San Blas,102,1,1,1,1,1,1,0,270000
Piso,Fuencarral,108,3,0,1,1,1,1,1,440000
Piso,Ciudad Lineal,123,3,0,1,1,1,1,0,450000
Piso,Retiro,155,3,0,0,1,0,0,0,515000
Piso,Usera,58,3,1,0,0,1,0,0,145000
Piso,Salamanca,128,2,1,1,1,1,1,0,550000
Piso,Moncloa,57,1,1,1,1,1,0,0,365000
Piso,Centro,39,1,1,1,1,1,0,0,198000
Piso,Puente de Vallecas,45,2,1,0,0,1,0,0,136000
Piso,Ciudad Lineal,65,3,0,1,0,0,0,0,173200
Piso,Chamartín,221,4,1,0,1,1,1,0,1350000
Piso,Carabanchel,60,2,1,1,1,1,0,1,145000
Piso,Retiro,345,7,1,0,1,1,0,0,4260000
Piso,Latina,65,2,0,1,0,1,0,1,172500
Piso,Chamartín,266,5,1,1,1,1,1,1,1290000
Piso,Vicálvaro,95,2,1,0,0,0,0,0,292500
Ático,Chamberí,200,4,0,1,1,1,1,1,1250000
Piso,Retiro,130,4,0,0,1,1,0,0,649000
Ático,Puente de Vallecas,40,1,1,1,1,1,0,1,164900
Piso,Retiro,119,4,0,0,1,1,1,0,525000
Piso,Villaverde,69,1,1,1,1,1,0,1,132900
Piso,Arganzuela,119,3,0,0,1,1,0,1,445000
Piso,Carabanchel,64,2,0,0,0,0,0,1,141100
Piso,Moncloa,145,2,1,1,1,1,1,1,880000
Piso,Usera,90,3,0,1,1,1,0,0,169000
Piso,Salamanca,110,2,1,1,1,1,0,0,950000
Piso,Chamartín,87,2,1,1,1,1,0,0,315000
Piso,Puente de Vallecas,59,1,1,0,0,0,0,0,153000
Piso,Fuencarral,113,3,1,1,1,1,1,1,495000
Piso,Salamanca,190,4,0,1,1,1,0,0,1200000
Piso,Tetuán,120,3,0,1,1,1,0,0,950000
Ático,Salamanca,86,2,0,1,1,1,1,1,545000
Piso,Chamberí,50,1,0,1,1,1,0,1,270000
Piso,Ciudad Lineal,55,2,0,0,1,1,0,1,175000
Piso,Hortaleza,230,3,1,1,1,1,1,1,1300000
Piso,Puente de Vallecas,69,3,1,1,0,1,0,1,146000
Ático,Chamartín,66,3,1,1,1,1,0,1,540000
Ático,Chamartín,276,4,1,1,1,1,1,0,2200000
Piso,Chamartín,307,4,1,0,1,1,0,1,2500000
Piso,Villa de Vallecas,35,1,1,1,1,1,0,0,139000
Piso,Centro,190,8,0,0,1,0,0,0,1200000
Piso,Chamberí,44,1,1,1,1,0,0,0,280000
Piso,Retiro,135,4,1,1,1,1,1,1,760000
Piso,Centro,159,5,1,1,1,1,0,0,895000
Piso,Moncloa,64,2,0,0,1,0,0,0,310000
Piso,Salamanca,239,3,1,1,1,1,0,0,3300000
Piso,Arganzuela,71,3,1,0,1,1,0,1,380000
Piso,San Blas,83,3,0,1,1,1,1,1,335000
Piso,Villaverde,60,3,0,1,0,1,0,0,119500
Piso,Ciudad Lineal,63,3,0,1,0,0,0,0,173200
Piso,Retiro,54,2,1,1,1,1,0,0,349000
Piso,Puente de Vallecas,101,3,1,1,0,1,0,1,279000
Piso,Latina,97,3,1,1,1,1,0,1,225000
Piso,Hortaleza,85,2,1,1,1,1,1,1,415000
Piso,Salamanca,290,5,1,1,1,1,1,1,2200000
Piso,Salamanca,380,5,1,1,1,1,1,1,3380000
Piso,Chamberí,246,4,0,0,1,1,1,0,1150000
Piso,Latina,130,4,1,0,1,1,0,0,368000
Piso,Arganzuela,89,2,0,1,0,0,0,0,347510
Piso,Chamberí,80,2,1,1,0,1,0,0,495000
Piso,Chamberí,205,4,0,0,1,0,0,0,1400000
Piso,Latina,72,3,0,0,1,1,0,0,209000
Piso,Ciudad Lineal,94,3,0,0,0,0,1,0,277737
Piso,Salamanca,68,2,1,0,1,1,0,0,550000
Piso,Carabanchel,77,3,0,1,1,1,0,1,199999
Piso,Vicálvaro,62,2,1,0,1,1,0,1,166000
Piso,Fuencarral,187,4,1,0,1,1,1,1,790000
Piso,Ciudad Lineal,128,4,0,1,1,1,1,0,389000
Piso,Chamberí,340,4,1,0,1,1,0,0,2985000
Piso,Centro,190,3,1,1,1,1,0,0,799000
Piso,Salamanca,113,3,1,1,1,0,0,0,1150000
Piso,Carabanchel,50,2,1,0,1,0,0,1,149900
Piso,Retiro,124,2,1,1,1,1,0,0,1300000
Piso,Carabanchel,55,3,0,0,0,1,0,1,110000
Dúplex,Fuencarral,64,1,1,0,0,1,0,0,180000
Piso,Salamanca,180,3,1,1,1,1,0,0,1680000
Piso,Salamanca,73,2,1,0,1,1,0,1,759000
Piso,Usera,116,4,1,1,1,1,1,1,260000
Ático,Chamartín,82,2,1,1,1,1,0,1,590000
Piso,Ciudad Lineal,71,3,1,1,1,1,0,1,272000
Piso,Fuencarral,50,2,0,1,0,1,0,0,187000
Piso,Carabanchel,60,2,1,0,0,1,0,0,150000
Piso,Retiro,41,2,1,0,1,0,0,0,219000
Piso,San Blas,83,3,1,0,1,1,0,1,234000
Piso,Hortaleza,65,1,1,0,0,0,0,0,352000
Piso,Salamanca,250,3,1,1,1,1,0,0,2600000
Piso,Villa de Vallecas,70,3,0,1,0,1,0,1,135000
Piso,Tetuán,78,3,1,1,0,1,0,1,295000
Piso,Carabanchel,60,1,0,0,0,0,0,0,293000
Piso,Fuencarral,105,3,0,1,1,1,0,0,285000
Piso,Fuencarral,127,2,1,0,1,1,0,1,585000
Piso,Centro,77,1,0,1,1,1,0,0,450000
Piso,Ciudad Lineal,78,3,1,0,1,1,1,1,225000
Piso,Hortaleza,77,3,1,1,1,1,0,0,236900
Piso,Centro,88,2,0,0,1,1,0,0,899000
Piso,Retiro,81,3,0,1,1,1,0,1,415000
Piso,Fuencarral,198,3,1,1,1,1,1,1,832000
Piso,Usera,83,3,0,1,0,1,0,1,108115
Ático,Tetuán,137,2,1,1,1,1,1,1,580000
Piso,Hortaleza,89,3,0,0,1,1,0,1,290000
Piso,Chamartín,162,4,1,1,1,1,1,1,760000
Piso,Centro,95,2,1,1,1,1,0,0,819000
Piso,Villaverde,59,3,0,0,1,0,0,1,78500
Piso,Arganzuela,96,2,1,1,1,1,1,0,399000
Dúplex,Vicálvaro,100,3,1,0,1,0,1,0,210000
Piso,Chamartín,86,2,1,0,1,1,0,0,469000
Piso,Hortaleza,225,4,1,1,1,1,1,1,930000
Piso,Latina,60,2,1,1,0,1,0,0,258000
Piso,Carabanchel,63,3,1,1,0,1,0,0,188000
Piso,San Blas,47,2,0,0,0,0,0,1,117867
Ático,Tetuán,98,2,1,1,1,1,1,1,380000
Piso,Ciudad Lineal,201,2,1,0,0,0,0,0,795000
Piso,Chamartín,259,5,1,1,1,1,1,1,1550000
Piso,Moncloa,57,1,0,0,1,0,0,0,190000
Piso,Puente de Vallecas,103,3,1,1,1,1,1,0,215990
Piso,Villa de Vallecas,138,3,1,1,1,1,1,1,549000
Piso,Carabanchel,62,2,0,0,0,1,0,1,205100
Piso,Centro,51,1,0,0,1,0,0,0,205999
Ático,Fuencarral,154,4,1,1,1,1,1,1,745000
Piso,Centro,102,3,0,0,1,1,0,0,829000
Piso,Salamanca,156,3,0,0,1,1,0,1,590000
Piso,Latina,76,2,0,0,1,1,0,0,91500
Dúplex,Tetuán,148,3,1,1,1,0,1,0,425000
Piso,Salamanca,120,2,1,1,1,1,0,0,795000
Dúplex,San Blas,80,1,1,1,0,1,1,1,285000
Piso,Chamartín,60,1,1,0,1,1,0,0,450000
Piso,Moncloa,100,3,1,1,1,1,0,0,557000
Piso,San Blas,93,3,0,1,1,1,0,1,190000
Piso,Carabanchel,69,2,1,0,0,1,0,1,125000
Piso,Ciudad Lineal,46,1,0,1,0,1,1,0,160000
Piso,Latina,86,4,0,1,0,1,0,1,229000
Piso,Fuencarral,107,3,0,1,1,1,1,0,530000
Piso,Salamanca,132,4,1,0,1,1,1,1,590000
Piso,Carabanchel,159,4,1,1,1,1,0,1,387500
Piso,Chamartín,108,3,1,1,1,1,0,0,545000
Piso,Villaverde,51,2,0,0,1,0,0,1,125000
Piso,Tetuán,96,3,1,1,0,1,0,0,330000
Ático,Salamanca,56,1,1,1,1,1,0,0,500000
Piso,Ciudad Lineal,149,4,0,1,1,1,1,1,695000
Piso,Chamberí,62,3,1,0,1,1,0,0,320000
Piso,Villaverde,77,3,1,1,1,1,0,0,179000
Piso,Tetuán,360,5,1,1,1,1,1,0,1595000
Piso,Hortaleza,137,3,1,1,1,1,1,1,1400000
Piso,Centro,63,1,1,1,1,1,0,0,495000
Piso,Latina,73,3,1,0,0,1,0,1,174900
Piso,Arganzuela,70,3,0,1,1,1,0,0,190000
Piso,Tetuán,35,1,1,0,0,1,0,0,195000
Piso,Hortaleza,88,3,1,1,1,1,1,1,345000
Piso,Hortaleza,82,3,0,1,1,0,0,1,229900
Piso,Arganzuela,45,2,0,0,0,1,0,0,175000
Piso,San Blas,112,3,0,1,1,0,1,1,290000
Piso,Hortaleza,101,3,1,0,1,1,0,1,270000
Piso,Villa de Vallecas,63,2,1,0,0,1,0,0,114000
Piso,Arganzuela,148,4,1,0,1,1,0,1,585000
Ático,Centro,248,3,1,1,1,1,0,1,3450000
Piso,Salamanca,211,4,1,1,1,1,0,0,1920000
Piso,Tetuán,70,1,1,1,1,0,0,1,427500
Piso,Chamberí,126,3,0,0,1,1,0,0,538000
Piso,Usera,83,2,1,1,1,1,1,1,199000
Piso,Salamanca,52,2,1,1,1,1,0,1,435000
Piso,Latina,100,3,1,0,1,1,0,1,230000
Piso,Carabanchel,80,2,0,1,1,1,0,0,259000
Piso,Latina,67,3,0,0,1,1,0,1,165000
Piso,Chamartín,141,4,1,1,1,1,0,1,930000
Piso,Hortaleza,140,3,1,1,1,1,1,1,759000
Piso,Centro,307,9,0,1,1,1,0,0,1350000
Piso,Usera,62,3,0,1,1,1,0,1,125000
Piso,Puente de Vallecas,99,2,1,1,1,1,1,1,255000
Piso,Puente de Vallecas,144,3,1,1,0,1,0,0,199990
Piso,Salamanca,180,3,1,1,1,0,1,0,2250000
Piso,Moncloa,146,5,0,0,1,1,0,0,655000
Piso,Salamanca,109,4,1,0,1,1,0,1,469000
Ático,Moncloa,215,3,0,1,1,0,0,1,1256375
Piso,Fuencarral,86,2,1,1,1,1,1,0,385000
Piso,Usera,78,3,0,1,1,1,0,0,175000
Piso,Centro,52,2,0,0,1,1,0,0,195000
Piso,Carabanchel,77,2,1,1,0,1,0,1,163000
Piso,Moncloa,151,4,0,0,1,1,1,1,540000
Piso,Chamartín,195,4,0,1,1,1,1,1,1150000
Piso,Salamanca,145,5,1,1,1,1,0,0,1250000
Piso,Moncloa,280,5,0,0,0,1,1,1,1590000
Piso,Fuencarral,147,4,0,1,1,1,0,1,431205
Piso,Centro,46,1,1,1,0,1,1,0,249000
Piso,Ciudad Lineal,88,3,0,1,1,1,0,0,223000
Piso,Hortaleza,144,3,0,1,1,1,1,0,480000
Piso,Chamartín,189,4,1,1,1,1,0,1,1550000
Piso,Retiro,68,2,1,0,1,1,0,0,290000
Piso,Arganzuela,98,3,0,1,1,1,0,0,379000
Piso,Ciudad Lineal,120,4,0,1,1,1,1,1,249000
Piso,Centro,40,1,1,1,0,1,0,0,310000
Piso,Villaverde,65,3,0,0,1,0,0,1,139500
Piso,Centro,106,3,0,0,1,1,0,0,330000
Piso,Usera,110,3,1,1,1,1,0,1,240000
Piso,Carabanchel,55,3,0,0,1,0,0,0,138600
Piso,Latina,42,2,0,0,1,0,0,0,88000
Piso,Ciudad Lineal,42,1,0,1,1,1,1,0,310000
Piso,Salamanca,100,2,1,1,1,1,1,1,700000
Piso,Moncloa,131,3,0,1,1,1,0,0,454000
Piso,Chamberí,125,3,1,1,1,1,1,1,950000
Piso,Barajas,58,3,0,0,0,0,0,0,170000
Piso,Moncloa,33,2,1,1,0,1,0,0,256000
Piso,Centro,107,3,1,0,1,1,0,1,789000
Piso,Retiro,100,3,0,1,1,1,0,1,649000
Piso,Salamanca,190,3,1,1,1,1,0,0,1300000
Piso,Tetuán,146,2,1,1,1,1,0,1,895000
Piso,Villa de Vallecas,72,3,1,1,1,1,0,1,170000
Piso,Tetuán,35,2,0,0,0,1,0,0,169800
Ático,Moncloa,225,4,1,1,1,1,1,1,1400000
Piso,Villa de Vallecas,59,3,0,1,0,0,0,0,126500
Piso,Salamanca,101,1,1,0,1,1,0,0,275000
Ático,Salamanca,117,3,1,1,1,1,0,0,985000
Piso,Hortaleza,68,2,1,0,1,1,1,1,265000
Piso,Chamberí,196,4,0,1,1,1,0,1,1400000
Piso,Villaverde,79,2,0,0,0,0,0,1,104000
Piso,Centro,20,1,1,0,1,1,0,0,140000
Piso,Centro,120,3,1,1,1,1,0,0,839000
Piso,Villaverde,82,3,1,1,0,1,1,1,179900
Piso,Centro,110,3,1,0,1,0,0,0,839000
Piso,Latina,135,4,1,1,1,1,0,1,305000
Piso,Moncloa,63,2,0,1,1,1,0,1,350000
Piso,Moratalaz,72,3,1,0,1,1,0,1,168000
Piso,Salamanca,148,3,1,0,1,1,0,0,920000
Piso,Hortaleza,125,1,1,1,1,1,1,1,330000
Piso,Arganzuela,51,2,1,1,1,0,0,0,315000
Piso,Arganzuela,100,3,1,1,1,1,0,0,399000
Piso,Carabanchel,124,3,1,1,1,1,1,1,375000
Piso,Salamanca,132,3,1,0,1,1,1,0,1490000
Piso,Puente de Vallecas,64,2,0,0,0,0,0,1,130000
Piso,Centro,196,3,1,1,1,1,0,0,1248000
Piso,Arganzuela,99,4,0,0,1,0,0,1,402610
Ático,Salamanca,263,3,1,1,1,1,1,1,5900000
Piso,Arganzuela,63,1,1,1,1,0,0,0,320000
Piso,Hortaleza,121,3,1,1,1,1,1,0,475000
Piso,Salamanca,33,1,0,1,1,0,0,0,186200
Piso,Centro,144,5,1,1,1,1,0,0,590000
Piso,Chamartín,205,4,0,1,1,1,1,1,769000
Piso,Carabanchel,64,3,1,0,0,1,0,0,165000
Piso,Hortaleza,120,3,1,1,1,1,1,0,550000
Piso,Chamberí,291,5,0,1,1,0,0,0,2650000
Piso,Salamanca,165,4,1,1,1,1,0,0,1900000
Piso,Chamberí,71,1,1,1,1,1,0,0,425000
Piso,Hortaleza,76,3,0,1,1,1,0,0,240000
Ático,Tetuán,82,3,1,1,1,0,1,1,565000
Piso,Centro,233,5,0,0,1,1,0,0,765000
Piso,Moncloa,61,1,0,0,1,1,0,0,251000
Piso,Chamartín,47,1,1,0,1,1,0,0,298000
Piso,Retiro,157,3,1,1,1,1,1,0,760000
Piso,Centro,65,2,1,0,0,1,0,0,699000
Piso,Chamartín,208,4,1,1,1,1,1,1,1250000
Piso,Moratalaz,75,4,0,0,1,0,0,1,198000
Ático,Salamanca,105,1,1,1,1,1,1,1,415000
Piso,Vicálvaro,123,3,1,0,0,0,0,0,406500
Piso,Arganzuela,84,3,1,1,1,1,0,0,449000
Piso,Tetuán,141,3,1,1,1,1,0,0,600000
Piso,Salamanca,150,3,1,1,1,0,0,0,1690000
Piso,Puente de Vallecas,54,1,1,1,1,0,1,0,199999
Ático,Moncloa,77,1,1,0,1,1,0,1,519800
Piso,Latina,115,4,1,1,1,1,0,1,299999
Piso,Villa de Vallecas,59,1,1,1,1,1,0,0,164978
Piso,Tetuán,72,1,1,1,1,1,0,0,210000
Piso,Puente de Vallecas,153,3,1,0,0,1,0,0,230000
Piso,Centro,69,1,1,1,0,1,0,0,670000
Piso,Centro,98,2,1,0,1,1,0,0,899000
Piso,Ciudad Lineal,80,3,1,0,1,1,0,1,209900
Piso,Carabanchel,106,4,0,1,0,1,1,0,250000
Piso,Centro,65,2,1,1,1,1,0,0,699999
Piso,Hortaleza,108,3,1,1,1,1,1,0,475000
Piso,Carabanchel,61,3,0,0,0,1,0,0,120000
Piso,Villa de Vallecas,78,3,0,0,0,1,0,1,121742
Piso,Salamanca,70,2,1,1,0,1,0,1,430000
Piso,Vicálvaro,106,4,1,1,1,1,1,0,379900
Piso,Salamanca,471,6,1,1,1,1,1,0,4200000
Piso,Centro,283,3,1,1,1,1,1,1,2600000
Piso,Ciudad Lineal,79,3,0,0,1,0,0,0,269000
Piso,Latina,144,4,1,1,1,1,0,1,427260
Piso,Centro,85,1,1,1,1,1,0,0,425000
Piso,Arganzuela,81,1,1,1,0,1,0,0,300000
Piso,Centro,250,3,1,1,1,1,0,0,2000000
Piso,Chamberí,63,1,0,0,0,0,0,1,250000
Piso,Fuencarral,127,4,1,1,1,1,0,1,495000
Piso,Chamberí,45,2,0,0,1,1,0,0,220000
Piso,Hortaleza,128,3,0,1,1,1,1,1,450000
Piso,Tetuán,122,3,1,1,1,0,0,0,1099000
Piso,Carabanchel,66,3,0,0,1,0,0,1,102000
Piso,Chamberí,90,2,1,1,1,1,0,0,550000
Piso,Latina,82,3,1,1,0,1,0,0,209000
Piso,Latina,80,3,1,1,1,1,0,0,215000
Piso,Chamberí,97,2,1,1,1,1,0,0,560000
Piso,Arganzuela,132,4,1,1,1,1,1,0,590000
Piso,Arganzuela,95,3,1,1,1,1,0,1,455000
Piso,Tetuán,126,3,1,1,1,1,0,0,649000
Piso,Latina,80,3,1,0,1,1,0,1,199500
Piso,Salamanca,342,5,1,0,1,1,1,1,3000000
Piso,Chamberí,98,3,1,1,1,1,0,0,799000
Piso,San Blas,50,2,0,0,0,0,0,0,139999
Piso,Carabanchel,82,3,0,0,0,0,0,0,136500
Piso,Hortaleza,127,3,0,1,0,1,0,1,378603
Piso,Tetuán,50,2,1,1,1,1,0,0,289000
Piso,Fuencarral,150,4,1,1,1,1,1,1,545000
Piso,Ciudad Lineal,104,3,1,1,1,1,0,1,400000
Piso,Tetuán,38,1,1,1,0,0,0,0,139000
Piso,Chamartín,137,4,1,1,1,1,1,1,1200000
Piso,Salamanca,49,1,0,0,1,0,0,0,257750
Piso,Arganzuela,130,3,0,1,1,1,0,1,470000
Loft,Fuencarral,113,1,1,0,1,0,0,0,340000
Piso,Retiro,124,4,1,0,1,0,0,0,710000
Ático,Centro,106,2,1,1,1,1,0,1,635000
Piso,Hortaleza,85,2,1,1,1,1,0,0,420000
Piso,Salamanca,55,2,1,1,1,0,0,0,360000
Piso,Tetuán,100,4,0,0,1,1,0,1,197000
Piso,Latina,80,3,1,1,1,1,0,0,180000
Piso,Arganzuela,87,2,0,1,1,1,1,0,435000
Piso,Tetuán,97,3,0,0,0,1,0,1,235000
Piso,Centro,54,1,1,0,0,1,0,0,247500
Piso,Centro,119,2,0,1,0,1,0,0,408000
Piso,San Blas,77,2,1,1,1,1,1,0,265000
Piso,San Blas,46,1,1,0,1,1,1,0,170000
Piso,Carabanchel,92,3,0,1,1,0,0,0,177500
Piso,Chamberí,54,1,1,1,1,1,1,0,405000
Piso,Retiro,281,8,0,0,1,1,1,0,1600000
Piso,Tetuán,71,3,1,0,0,0,0,0,686000
Piso,Puente de Vallecas,134,3,0,1,1,1,0,1,250000
Ático,Hortaleza,498,4,1,1,1,1,1,1,2975000
Ático,Fuencarral,182,3,1,1,1,1,1,1,750000
Piso,Retiro,65,3,0,0,1,1,0,0,273000
Piso,Retiro,72,2,0,0,1,1,0,0,300000
Piso,Villaverde,50,1,0,1,1,0,1,0,136000
Piso,Arganzuela,60,3,0,0,0,0,0,0,202000
Piso,Hortaleza,50,1,0,0,0,1,0,0,139500
Piso,Carabanchel,73,2,0,1,1,1,0,1,174000
Piso,Salamanca,108,2,1,1,1,1,0,0,699999
Piso,Retiro,78,2,1,1,1,1,0,0,500000
Piso,Retiro,133,4,1,1,1,1,0,0,680000
Ático,Ciudad Lineal,400,5,1,1,1,1,1,0,1700000
Piso,Fuencarral,118,2,1,1,1,0,0,0,410000
Piso,Salamanca,140,4,1,1,1,1,1,0,750000
Piso,Vicálvaro,113,3,1,0,0,0,0,0,409900
Piso,Tetuán,150,4,0,1,0,1,0,0,395000
Piso,Tetuán,59,2,1,1,0,1,0,1,225000
Piso,Carabanchel,46,2,1,0,1,1,0,0,148000
Piso,Chamartín,450,5,1,1,1,1,1,1,2895000
Piso,Salamanca,75,2,0,0,1,0,0,0,345000
Piso,Salamanca,201,4,1,1,1,1,0,0,1375000
Piso,Ciudad Lineal,79,2,1,1,1,1,0,0,440000
Piso,Ciudad Lineal,107,3,0,0,0,1,0,0,235000
Piso,Chamartín,203,5,0,1,1,1,0,1,1075000
Piso,Chamartín,481,5,0,1,1,1,1,1,2800000
Piso,Latina,74,3,0,1,1,0,0,0,153701
Piso,Centro,106,4,1,1,1,1,0,0,839000
Dúplex,Ciudad Lineal,115,3,1,1,0,1,1,1,365000
Piso,Fuencarral,64,2,0,0,1,0,0,1,242700
Piso,Carabanchel,56,1,1,1,1,1,1,0,169000
Piso,Tetuán,50,2,1,1,0,1,0,1,279000
Piso,Villaverde,59,1,0,0,0,0,0,0,108000
Piso,Tetuán,91,2,1,1,1,1,1,0,441000
Piso,Fuencarral,137,3,0,1,1,1,1,1,390000
Piso,Salamanca,206,8,0,0,1,1,0,0,1031000
Piso,Salamanca,350,5,1,1,1,1,1,1,2550000
Piso,Centro,78,2,1,1,1,0,0,0,510000
Piso,Centro,141,6,0,0,1,0,0,1,500000
Piso,Chamberí,194,4,1,1,1,1,1,1,1100000
Piso,Chamberí,161,4,0,1,1,0,0,0,795000
Piso,Villaverde,54,2,0,1,0,0,0,1,92500
Piso,Retiro,26,1,1,1,1,1,0,0,145000
Piso,Moncloa,62,2,0,0,1,1,0,1,350000
Piso,Retiro,50,2,1,1,1,1,0,1,245000
Piso,Tetuán,120,4,0,1,1,1,0,0,589900
Piso,Retiro,225,3,1,1,1,1,1,1,1230000
Piso,Latina,74,3,0,0,0,1,0,0,162000
Piso,Arganzuela,129,4,0,0,1,1,0,1,528000
Piso,Salamanca,160,3,0,1,1,0,0,1,1350000
Piso,Salamanca,171,6,0,1,1,0,0,0,670000
Piso,Carabanchel,52,2,1,0,0,0,0,1,130000
Piso,Chamartín,419,5,1,1,1,1,1,1,2350000
Piso,Ciudad Lineal,70,2,0,1,1,1,0,0,175000
Piso,Carabanchel,78,3,0,0,0,1,0,1,135000
Piso,Centro,70,2,1,1,1,1,0,0,475000
Piso,Chamartín,68,2,1,1,1,1,1,0,365000
Piso,Latina,75,3,0,1,1,0,0,1,168000
Piso,Salamanca,83,3,1,1,1,1,0,0,600000
Piso,Chamartín,120,3,1,1,1,1,1,0,550000
Piso,Salamanca,210,3,1,1,1,1,0,0,1900000
Piso,Retiro,57,1,1,1,1,1,1,1,570000
Piso,Arganzuela,131,3,1,1,1,1,0,1,599000
Piso,Arganzuela,148,5,0,1,1,1,1,1,580000
Piso,Moncloa,207,4,1,1,1,1,1,1,1450000
Piso,Chamberí,205,4,0,1,1,1,1,1,765000
Piso,Latina,30,1,1,0,0,0,0,0,110000
Ático,Chamartín,118,2,1,1,1,1,1,1,800000
Piso,Chamartín,62,2,0,1,0,1,0,0,334300
Piso,Centro,134,4,1,0,0,1,0,0,495000
Piso,Hortaleza,66,1,1,1,1,1,1,0,329000
Piso,Fuencarral,89,2,1,1,1,1,1,0,420000
Piso,Hortaleza,75,3,0,0,1,1,0,1,270000
Piso,Latina,45,2,1,1,0,1,0,0,114900
